-72.45594695139862, 41.50010980178622
-71.09579749955932, 42.342657072083774
-69.6992067375106, 43.16851476349486
-68.26488518832728, 43.976746022661935
-66.79158064592752, 44.76636960680092
-65.27809413774023, 45.536359712631565
-63.723298127173265, 46.285646307578695
-62.12615703121388, 47.013116061558506
-60.485750068248166, 47.717613985066826
-58.801296371298136, 48.39794588449023
-57.07218220034748, 49.052881747582326
-55.297989963318685, 49.681160169720535
-53.478528609178944, 50.281493923607435
-51.6138647913505, 50.852576760199675
-49.70435402061543, 51.39309150561498
-47.75067084287082, 51.90171948660226
-45.7538369008507, 52.37715127531885
-43.71524558627218, 52.81809869274848
-41.63668187868707, 53.22330795009926
-39.520335920158395, 53.59157374098799
-37.36880891083111, 53.92175402736222
-35.18511004648472, 54.21278519331307
-32.972643465895146, 54.46369717853401
-30.735184534497797, 54.67362815312908
-28.47684525065221, 54.84183826372905
-26.202029097724456, 54.967721972707274
-23.915376242525213, 55.05081853149633
-21.62170055179776, 55.09082017721419
-19.325920411868907, 55.087577717949856
-17.032985742122186, 55.041103272208815
-14.747803848834408, 54.951570045615306
-12.475166844876398, 54.81930915444674
-10.219683254268652, 54.64480363132115
-7.985716140117148, 54.42867986384747
-5.7773296697970835, 54.17169681395803
-3.5982455058707643, 53.87473343777877
-1.4518098359163787, 53.538774769751406
0.6590287195948861, 53.16489714966459
2.7317306096418434, 52.75425305926387
4.764166999338499, 52.308056000259754
