41.50010980178622, -72.45594695139862
42.342657072083774, -71.09579749955932
43.16851476349486, -69.6992067375106
43.976746022661935, -68.26488518832728
44.76636960680092, -66.79158064592752
45.536359712631565, -65.27809413774023
46.285646307578695, -63.723298127173265
47.013116061558506, -62.12615703121388
47.717613985066826, -60.485750068248166
48.39794588449023, -58.801296371298136
49.052881747582326, -57.07218220034748
49.681160169720535, -55.297989963318685
50.281493923607435, -53.478528609178944
50.852576760199675, -51.6138647913505
51.39309150561498, -49.70435402061543
51.90171948660226, -47.75067084287082
52.37715127531885, -45.7538369008507
52.81809869274848, -43.71524558627218
53.22330795009926, -41.63668187868707
53.59157374098799, -39.520335920158395
53.92175402736222, -37.36880891083111
54.21278519331307, -35.18511004648472
54.46369717853401, -32.972643465895146
54.67362815312908, -30.735184534497797
54.84183826372905, -28.47684525065221
54.967721972707274, -26.202029097724456
55.05081853149633, -23.915376242525213
55.09082017721419, -21.62170055179776
55.087577717949856, -19.325920411868907
55.041103272208815, -17.032985742122186
54.951570045615306, -14.747803848834408
54.81930915444674, -12.475166844876398
54.64480363132115, -10.219683254268652
54.42867986384747, -7.985716140117148
54.17169681395803, -5.7773296697970835
53.87473343777877, -3.5982455058707643
53.538774769751406, -1.4518098359163787
53.16489714966459, 0.6590287195948861
52.75425305926387, 2.7317306096418434
52.308056000259754, 4.764166999338499
